overall_qual,heating_qc,gr_liv_area,full_bath,kitchen_qual,totrms_abvgrd,fireplaces,fireplace_qu,lot_frontage,lot_area,lot_shape,exter_qual,mas_vnr_stone,mas_vnr_none,mas_vnr_brick,neighborhood,bsmt_qual,total_bsmt_sf,garage_finish,garage_cars,garage_age,sold_years,house_age,remod_years,central_air,logsaleprice
4,2,788,1,1,4,2,3,70.6,7446,0,2,0,1,0,2,3,788.0,0,0.0,44.0,-66.0,81.0,72.0,1,11.512925464970229
8,4,2826,2,2,9,3,3,105.0,11025,0,3,0,0,1,10,5,1334.0,2,3.0,30.0,-15.0,30.0,29.0,1,12.718896271958837
5,4,864,1,1,4,0,0,65.0,7832,0,2,0,1,0,2,3,864.0,1,1.0,53.0,-43.0,54.0,54.0,1,11.829559359371776
7,4,2462,2,2,9,1,4,105.0,16737,-1,3,0,0,1,4,4,1392.0,2,2.0,16.0,-1.0,17.0,16.0,1,12.676076274775909
5,4,1287,1,2,7,1,4,68.5,9830,-1,2,0,1,0,2,3,1063.0,3,2.0,25.0,-52.0,63.0,16.0,1,11.99535161421452
7,4,1478,2,2,7,1,4,48.3,4403,-2,4,1,0,0,6,5,1470.0,3,2.0,13.0,-1.0,13.0,13.0,1,12.310432660854417
7,4,1342,2,2,7,1,3,63.7,8174,-1,3,0,1,0,4,4,698.0,3,2.0,19.0,-7.0,19.0,19.0,1,12.089538829274222
5,2,804,1,2,4,2,4,60.0,7200,0,2,1,0,0,2,3,788.0,1,1.0,82.0,-71.0,82.0,30.0,1,11.686878772093667
5,2,1812,2,1,8,1,3,69.0,7590,0,2,0,0,1,2,3,864.0,2,1.0,60.0,-46.0,60.0,60.0,1,12.040608205802641
7,4,2256,2,2,8,1,3,72.1,8795,-1,3,0,1,0,4,4,952.0,3,2.0,22.0,-10.0,22.0,22.0,1,12.371587084007746
8,4,1648,2,3,5,1,4,44.0,3843,-1,4,1,0,0,5,5,1596.0,3,2.0,15.0,-1.0,15.0,14.0,1,12.592912033515141
6,2,2112,2,1,9,2,4,85.0,11075,0,2,0,1,0,2,2,952.0,1,2.0,53.0,-39.0,53.0,53.0,1,12.239990863733635
7,4,2084,2,2,8,0,0,76.0,10142,-1,3,0,1,0,4,4,956.0,2,2.0,18.0,-7.0,18.0,18.0,1,12.358793732547838
6,3,1032,1,1,5,0,0,56.0,7741,0,2,0,1,0,2,3,1032.0,1,1.0,27.0,-83.0,98.0,72.0,0,11.589886506106357
6,3,1470,2,1,7,1,3,65.0,8139,0,2,0,0,1,4,4,680.0,3,2.0,27.0,-13.0,27.0,26.0,1,12.013700752882718
5,2,1040,1,1,5,0,0,45.0,8982,-1,2,0,1,0,5,4,1040.0,1,2.0,45.0,-30.0,45.0,45.0,1,11.812289042195847
5,4,884,1,1,5,0,0,51.0,6120,0,3,0,1,0,2,3,884.0,1,1.0,83.0,-69.0,83.0,72.0,1,11.635143097694478
5,4,1097,1,1,6,0,0,70.0,16561,-2,2,0,1,0,5,4,1097.0,1,1.0,26.0,-12.0,26.0,26.0,1,11.90429164869889
5,4,864,1,1,4,0,0,56.0,4060,0,2,0,1,0,2,2,864.0,0,0.0,44.0,-88.0,100.0,72.0,1,11.511924964636645
6,3,1456,2,1,7,0,0,34.0,3182,0,2,0,1,0,2,4,855.0,2,2.0,47.0,-33.0,47.0,47.0,1,11.870599909242044
6,2,1176,1,1,6,1,4,52.0,6240,0,2,0,1,0,2,3,816.0,1,2.0,37.0,-73.0,88.0,72.0,1,11.648330101976432
5,2,941,1,1,6,1,1,72.1,8789,-1,2,0,1,0,2,3,912.0,1,1.0,55.0,-40.0,55.0,55.0,1,11.769116870330638
8,4,1652,2,2,5,1,4,64.0,5587,-1,4,1,0,0,5,5,1600.0,3,2.0,14.0,0.0,14.0,14.0,1,12.8802918162046
7,4,2340,2,2,9,2,4,66.0,9042,0,4,0,1,0,5,3,1152.0,2,1.0,81.0,-70.0,81.0,16.0,1,12.493129522588037
7,3,1382,2,1,7,1,3,57.0,8923,-1,3,0,1,0,4,4,384.0,3,2.0,24.0,-12.0,24.0,24.0,1,12.086725887897607
5,3,1008,1,2,6,0,0,75.0,12518,-1,2,0,0,1,3,3,1008.0,1,1.0,54.0,-42.0,54.0,54.0,1,11.845819880243557
6,4,1396,2,2,6,1,4,85.0,11069,0,3,0,1,0,5,4,608.0,3,2.0,15.0,-3.0,15.0,15.0,1,12.043553716032399
6,4,2154,2,1,8,1,4,80.0,8800,0,2,0,0,1,2,3,845.0,2,2.0,58.0,-44.0,58.0,25.0,1,12.321630986164447
8,4,2400,3,2,10,1,4,96.0,13262,-1,3,1,0,0,10,4,1082.0,3,3.0,19.0,-7.0,19.0,18.0,1,12.577636201962656
7,4,1818,1,1,7,2,3,66.4,7758,0,2,0,0,1,1,3,1040.0,1,1.0,71.0,-77.0,91.0,72.0,1,12.040608205802641
7,4,1710,2,2,7,1,4,43.0,12118,-1,3,1,0,0,3,5,1710.0,3,2.0,18.0,-6.0,18.0,17.0,1,12.388394202324129
5,4,1150,1,1,6,0,0,80.0,9600,0,2,0,0,1,2,3,1078.0,3,1.0,67.0,-53.0,67.0,67.0,1,11.877568578558138
6,2,1977,1,1,9,1,3,100.0,9500,0,2,0,0,0,2,3,816.0,2,2.0,58.0,-44.0,58.0,44.0,1,12.013700752882718
6,3,1332,2,2,5,0,0,50.0,7175,0,3,0,1,0,4,4,1332.0,2,2.0,32.0,-20.0,32.0,31.0,1,11.884489021402711
5,4,1298,2,1,5,0,0,78.4,11200,-1,2,0,1,0,2,3,1250.0,1,2.0,58.0,-47.0,58.0,58.0,1,11.643953727376633
8,3,1973,2,2,9,1,4,105.0,14226,0,3,0,0,1,10,4,1935.0,3,3.0,16.0,-1.0,16.0,16.0,1,12.886641043883259
6,2,1092,1,1,6,0,0,34.0,3182,0,2,0,0,1,1,3,525.0,1,2.0,49.0,-33.0,49.0,49.0,1,11.566466231898259
8,4,1916,2,2,8,1,3,85.0,11050,0,3,0,1,0,3,4,1049.0,1,3.0,24.0,-13.0,24.0,23.0,1,12.448626590364206
5,1,1238,1,1,6,1,3,60.0,7200,0,2,0,1,0,2,3,864.0,1,1.0,72.0,-58.0,72.0,72.0,1,11.532728092266408
7,4,1840,2,2,6,0,0,79.0,12420,0,3,0,1,0,5,4,944.0,2,2.0,21.0,-9.0,21.0,21.0,1,12.345834587905333
5,4,1513,1,1,8,0,0,51.0,6120,0,2,0,1,0,2,3,939.0,1,1.0,89.0,-88.0,102.0,18.0,1,11.831379196088763
5,2,1143,1,1,5,1,1,55.0,7111,-1,3,0,1,0,2,3,1008.0,1,1.0,30.0,-81.0,94.0,39.0,1,11.835008964139341
6,3,1338,1,2,5,1,1,66.0,16737,-1,3,0,0,1,4,4,520.0,1,2.0,39.0,-27.0,39.0,39.0,1,11.960811288962345
4,4,864,1,1,5,0,0,70.0,8120,0,2,0,1,0,2,3,864.0,1,2.0,28.0,-40.0,52.0,52.0,1,11.732060994886899
7,2,1969,2,1,8,1,4,92.0,11952,0,2,0,1,0,5,4,808.0,2,2.0,45.0,-30.0,45.0,45.0,1,12.154779351142624
7,4,1266,2,2,6,1,4,43.0,3182,0,3,0,0,1,5,4,1266.0,3,2.0,15.0,-1.0,15.0,15.0,1,11.982272628789678
5,4,2601,3,1,8,0,0,51.0,9842,0,2,0,1,0,2,3,612.0,2,2.0,24.0,-87.0,101.0,24.0,1,12.14950229404178
5,2,912,1,1,6,0,0,58.6,8020,-1,2,0,1,0,2,3,912.0,0,0.0,44.0,-43.0,58.0,58.0,0,11.728036844587175
5,2,1392,1,1,5,1,4,86.6,11341,-1,2,0,0,1,2,4,1392.0,1,2.0,65.0,-54.0,65.0,26.0,1,11.70766954176274
5,1,1824,2,1,9,0,0,76.0,12436,0,2,0,1,0,2,3,1824.0,1,2.0,64.0,-51.0,65.0,65.0,1,11.891361900690473
7,4,1823,2,2,6,0,0,75.0,12192,-1,3,0,1,0,5,4,928.0,2,2.0,22.0,-9.0,22.0,21.0,1,12.367340793126296
8,4,1646,2,2,5,1,4,44.0,3842,-1,3,1,0,0,5,5,1594.0,3,2.0,18.0,-3.0,18.0,17.0,1,12.611537753638338
4,3,1092,1,1,5,0,0,34.0,3182,0,2,0,1,0,1,3,546.0,0,0.0,44.0,-37.0,52.0,52.0,1,11.413105129688017
5,2,1728,2,1,10,0,0,74.0,13101,-1,2,0,0,1,2,3,1728.0,1,2.0,35.0,-43.0,57.0,57.0,1,11.867798786962332
7,4,1573,2,2,6,0,0,67.0,9808,-1,3,0,0,1,5,4,1573.0,2,2.0,20.0,-8.0,20.0,20.0,1,12.332705296463539
7,4,2480,2,1,13,2,4,65.1,8145,-1,2,0,1,0,5,3,920.0,1,2.0,82.0,-70.0,82.0,72.0,1,12.230765258120545
8,4,1341,1,2,5,1,3,73.0,16737,-2,3,0,0,1,5,4,1341.0,2,2.0,23.0,-9.0,23.0,22.0,1,12.41673867533327
4,4,1361,1,1,6,0,0,60.0,5280,0,2,0,1,0,1,1,173.0,1,1.0,127.0,-113.0,127.0,72.0,0,11.396391648714276
4,4,1120,1,0,5,0,0,89.0,11792,0,2,0,1,0,2,3,744.0,1,2.0,66.0,-63.0,74.0,72.0,0,11.06663836234181
8,2,1226,1,2,4,1,3,40.0,3876,-1,3,0,1,0,4,4,1226.0,3,2.0,44.0,-29.0,44.0,44.0,1,12.043553716032399
9,4,2822,3,3,12,1,4,105.0,13891,0,4,1,0,0,10,5,1734.0,2,3.0,13.0,-2.0,14.0,13.0,1,13.275827535915461
6,3,1103,1,2,5,1,4,50.0,6000,0,2,0,1,0,2,3,1103.0,1,2.0,46.0,-82.0,97.0,42.0,1,11.612770799939945
6,3,1179,1,1,5,0,0,80.0,8240,0,2,1,0,0,2,3,1179.0,3,2.0,62.0,-48.0,62.0,62.0,1,11.608235644774552
5,4,698,1,1,4,0,0,50.0,9405,0,2,0,1,0,2,3,698.0,0,0.0,44.0,-63.0,75.0,14.0,1,11.678439903447801
7,4,2046,2,2,8,1,4,85.0,10625,0,3,0,0,1,10,4,998.0,2,3.0,19.0,-5.0,19.0,18.0,1,12.556729517143344
6,4,1716,1,1,8,1,4,70.0,9247,-1,2,0,0,1,2,3,858.0,3,2.0,60.0,-46.0,60.0,60.0,1,12.049418835484797
7,4,1812,2,2,8,0,0,96.0,10628,-1,3,0,1,0,4,4,835.0,2,2.0,18.0,-6.0,18.0,18.0,1,12.170445467887022
5,2,1178,1,1,6,0,0,83.8,11000,-2,2,0,1,0,3,4,1090.0,1,2.0,46.0,-32.0,46.0,19.0,1,11.813030057420567
7,2,1636,1,2,7,1,4,54.0,9399,0,2,0,1,0,5,3,818.0,1,1.0,103.0,-88.0,103.0,72.0,1,12.025749091398891
4,4,864,1,1,5,0,0,60.0,7200,0,2,0,1,0,2,3,576.0,2,1.0,70.0,-57.0,72.0,72.0,1,11.56171562913966
7,4,1588,2,2,6,0,0,78.0,10264,-1,3,0,0,1,5,4,1588.0,2,2.0,23.0,-8.0,23.0,23.0,1,12.273731294003989
8,4,1914,2,2,9,1,3,84.8,13215,-1,3,0,0,1,10,4,1420.0,2,3.0,18.0,-3.0,18.0,18.0,1,12.538967060803502
6,2,1875,3,2,8,1,3,81.0,10530,0,2,0,0,1,5,3,675.0,2,2.0,47.0,-32.0,47.0,22.0,1,12.125404742462718
3,4,1183,1,1,6,0,0,50.0,6000,0,2,0,1,0,2,3,649.0,1,1.0,41.0,-60.0,74.0,20.0,1,11.695247021764184
6,4,1730,2,2,6,0,0,70.0,7703,0,3,0,1,0,4,4,816.0,2,2.0,30.0,-18.0,30.0,30.0,1,12.052338545588132
7,4,1250,2,2,5,0,0,35.0,4251,-1,3,0,1,0,6,4,625.0,2,2.0,16.0,-1.0,16.0,15.0,1,12.011880916165731
6,4,2559,2,3,9,1,3,88.0,12128,-1,3,0,0,1,4,4,868.0,2,2.0,33.0,-17.0,33.0,33.0,1,12.250089530946948
7,4,1548,2,2,7,1,3,41.1,3182,0,3,0,0,1,5,4,1365.0,3,2.0,18.0,-3.0,18.0,18.0,1,12.323855681186558
5,2,1184,1,1,8,0,0,58.0,8410,0,2,0,1,0,2,3,658.0,0,0.0,44.0,-97.0,112.0,26.0,1,11.302204433654575
8,4,1670,2,2,6,1,4,49.0,15218,-1,3,0,1,0,6,5,1670.0,2,3.0,16.0,0.0,16.0,16.0,1,12.727303942010046
7,4,2062,2,1,7,1,4,93.4,14364,-1,3,0,0,1,4,4,1157.0,3,2.0,34.0,-20.0,34.0,33.0,1,12.531772785169476
5,2,894,1,1,5,0,0,70.0,8680,0,2,0,1,0,2,3,894.0,1,1.0,57.0,-48.0,62.0,62.0,1,11.675044314446664
6,4,1668,1,1,6,0,0,80.0,9600,0,2,0,1,0,2,3,856.0,1,1.0,72.0,-60.0,72.0,17.0,1,11.84939770159144
9,4,1766,2,3,8,2,4,91.0,11778,0,4,1,0,0,5,5,1751.0,3,3.0,14.0,0.0,14.0,14.0,1,12.886739773186576
6,4,1496,3,2,7,0,0,59.0,15810,-1,3,0,1,0,4,4,768.0,1,2.0,15.0,0.0,15.0,15.0,1,12.110414905333732
7,4,1400,2,2,6,0,0,91.0,11024,-1,3,0,0,1,4,4,1400.0,2,2.0,17.0,-1.0,17.0,16.0,1,12.13779380477688
5,2,2140,2,1,7,1,3,67.0,8970,-1,2,0,1,0,2,3,744.0,3,2.0,57.0,-45.0,57.0,57.0,1,12.086725887897607
4,2,968,2,1,5,0,0,60.0,10800,0,2,0,1,0,2,3,656.0,1,1.0,94.0,-81.0,95.0,15.0,1,11.074420502783864
7,4,1488,2,2,6,1,4,34.0,4835,-1,3,0,1,0,6,5,1488.0,3,2.0,18.0,-7.0,18.0,17.0,1,12.468436909997665
7,4,1266,2,2,6,1,4,53.0,3710,0,3,0,0,1,5,4,1266.0,3,2.0,15.0,0.0,15.0,15.0,1,12.130729295226383
5,2,875,1,1,5,0,0,51.0,6120,0,2,0,1,0,2,3,715.0,1,1.0,91.0,-79.0,91.0,29.0,1,11.56171562913966
6,4,1855,2,1,7,1,3,80.0,9600,0,3,0,0,1,7,3,528.0,2,2.0,46.0,-32.0,46.0,28.0,1,12.138863895836725
7,4,1621,2,2,8,0,0,91.0,14145,0,3,0,1,0,5,4,1208.0,2,2.0,38.0,-23.0,38.0,24.0,1,12.218495165528731
7,4,1614,2,2,7,0,0,70.0,9926,-1,3,0,0,1,10,4,1614.0,2,3.0,17.0,-2.0,17.0,16.0,1,12.41186655850927
6,4,1266,1,1,5,2,3,50.0,8012,0,2,0,1,0,4,3,630.0,2,1.0,42.0,-28.0,42.0,42.0,1,11.759785542901755
8,3,2098,2,3,8,1,4,80.0,10240,0,3,0,0,1,10,4,1030.0,2,3.0,17.0,-1.0,17.0,17.0,1,12.526342907575106
7,4,1983,2,2,9,1,3,70.1,10762,-1,3,0,1,0,4,4,978.0,3,2.0,23.0,-11.0,23.0,23.0,1,12.323855681186558
5,2,1183,1,1,6,0,0,80.0,8000,0,2,0,1,0,2,4,528.0,2,1.0,63.0,-51.0,63.0,63.0,1,11.835008964139341
6,2,1092,1,1,6,0,0,34.0,3182,0,2,0,0,1,1,3,525.0,1,1.0,51.0,-40.0,51.0,51.0,1,11.385092093460344
9,4,2643,2,3,9,1,4,105.0,13693,0,4,0,0,1,10,4,2153.0,3,3.0,16.0,-1.0,16.0,16.0,1,12.84792653170257
8,4,1660,2,2,7,1,4,85.0,10625,0,3,0,0,1,6,4,1660.0,3,3.0,15.0,-1.0,15.0,15.0,1,12.4529327234617
5,2,900,1,2,5,0,0,60.0,7200,0,2,0,1,0,2,3,900.0,1,2.0,17.0,-60.0,71.0,22.0,1,11.811547477460344
6,2,1229,1,1,5,1,3,34.0,3182,0,2,0,1,0,2,4,561.0,3,2.0,42.0,-30.0,42.0,42.0,1,11.703545824578878
7,4,1761,3,2,7,0,0,84.0,10207,0,3,0,1,0,6,4,874.0,3,2.0,15.0,0.0,15.0,15.0,1,12.336552511980964
8,4,1694,2,2,7,0,0,64.0,10475,-1,3,1,0,0,5,4,1694.0,2,3.0,14.0,-3.0,14.0,14.0,1,12.41044104151805
5,3,1248,2,1,8,0,0,34.0,5976,0,2,0,1,0,2,3,624.0,0,0.0,44.0,-87.0,102.0,72.0,0,11.44571671527678
5,1,835,1,1,5,0,0,85.0,10625,0,2,0,1,0,2,3,458.0,1,1.0,102.0,-91.0,102.0,72.0,0,11.326595886778735
6,4,1953,2,2,9,2,2,105.0,16737,-2,3,0,1,0,6,4,1580.0,3,2.0,30.0,-16.0,30.0,30.0,1,12.388394202324129
5,2,1173,2,1,7,0,0,40.0,5680,0,2,0,1,0,2,3,592.0,1,1.0,102.0,-107.0,121.0,72.0,0,11.635143097694478
6,2,1215,1,1,6,0,0,66.0,12400,-1,2,0,0,1,2,3,1215.0,1,1.0,64.0,-52.0,64.0,24.0,1,11.951180395901384
6,3,912,1,2,5,0,0,65.0,6768,-1,2,0,1,0,2,3,912.0,1,1.0,60.0,-47.0,61.0,26.0,1,11.863582336583399
6,3,904,1,1,4,0,0,50.0,6000,0,3,0,1,0,2,3,884.0,1,1.0,96.0,-84.0,96.0,18.0,1,11.686878772093667
6,4,1750,2,1,7,0,0,75.0,12508,-1,2,0,1,0,3,4,983.0,1,1.0,33.0,-69.0,82.0,37.0,1,11.982929094215963
6,4,1593,2,1,8,1,3,62.0,7415,-1,2,0,1,0,4,3,839.0,3,2.0,18.0,-5.0,18.0,18.0,1,12.170445467887022
8,4,2202,2,2,9,1,3,88.0,11762,0,3,0,0,1,10,5,1105.0,2,2.0,30.0,-16.0,30.0,29.0,1,12.479909311159902
7,4,1310,2,2,6,1,4,65.0,8767,-1,3,0,1,0,5,4,1310.0,3,2.0,17.0,-1.0,17.0,17.0,1,12.01364014498549
4,4,948,1,1,5,1,3,60.0,8190,0,2,0,1,0,2,3,948.0,1,1.0,66.0,-54.0,68.0,68.0,1,11.686878772093667
8,4,1448,2,2,6,1,4,75.0,7500,0,3,1,0,0,6,4,1372.0,2,2.0,16.0,-4.0,16.0,15.0,1,12.382124589310534
7,2,1533,2,2,5,2,3,62.0,16737,-1,2,0,1,0,6,4,1533.0,1,2.0,47.0,-32.0,47.0,47.0,1,12.542544882151386
8,4,1565,2,2,5,0,0,34.0,3784,-1,3,1,0,0,6,4,1511.0,3,2.0,16.0,-1.0,16.0,15.0,1,12.174581978438804
5,2,1060,1,1,6,1,3,44.0,4224,0,2,0,1,0,1,4,1040.0,1,2.0,46.0,-32.0,46.0,46.0,1,11.77452020265869
5,4,990,1,1,5,0,0,57.0,9245,-2,2,0,1,0,5,4,990.0,1,2.0,26.0,-14.0,28.0,27.0,1,11.884489021402711
8,4,1787,2,2,7,1,3,85.2,14781,-2,3,0,0,1,5,4,1753.0,2,3.0,21.0,-5.0,21.0,20.0,1,12.524526376648708
3,1,1040,2,1,6,0,0,60.0,8544,0,2,0,1,0,2,0,0.0,1,2.0,72.0,-57.0,72.0,72.0,0,11.307130551990632
5,2,1089,1,1,5,1,4,62.0,7440,0,2,0,1,0,2,4,1089.0,2,1.0,68.0,-56.0,68.0,68.0,1,11.736069016284437
4,2,861,1,1,5,0,0,62.0,7404,0,2,0,1,0,2,2,861.0,1,2.0,102.0,-90.0,102.0,72.0,1,11.289781913656018
5,1,1296,2,0,5,1,4,67.0,4853,0,2,0,0,1,2,3,1107.0,1,1.0,43.0,-87.0,98.0,23.0,0,11.55214617812351
7,4,1720,2,2,7,1,3,59.0,10593,-1,3,0,0,1,10,4,1720.0,3,2.0,26.0,-15.0,26.0,26.0,1,12.46997418931655
7,4,1479,2,2,6,1,3,78.0,12090,0,3,0,0,1,5,4,725.0,2,2.0,41.0,-26.0,41.0,19.0,1,12.078239274020289
5,2,1040,1,1,6,0,0,83.7,11677,-1,2,0,0,1,2,3,1040.0,2,1.0,56.0,-42.0,56.0,56.0,1,11.719939634354555
9,4,2172,2,3,8,1,3,83.8,11000,0,3,0,0,1,10,5,1519.0,2,3.0,22.0,-9.0,22.0,22.0,1,12.581078546153629
6,4,972,1,1,5,1,4,50.0,8000,0,2,0,1,0,2,3,972.0,1,1.0,74.0,-62.0,74.0,20.0,1,11.790557201568507
6,4,1456,2,2,8,0,0,51.0,8029,-1,2,0,1,0,4,4,728.0,3,2.0,17.0,-3.0,17.0,17.0,1,12.078239274020289
5,1,1728,2,1,7,1,4,95.1,13495,-1,2,0,0,1,2,3,1048.0,1,2.0,66.0,-54.0,66.0,66.0,1,12.087429865399402
5,3,1221,1,1,7,0,0,60.0,9738,0,2,0,1,0,2,3,784.0,1,1.0,57.0,-83.0,98.0,72.0,1,11.560762794384388
7,4,1749,2,2,7,0,0,68.0,9272,-1,3,0,1,0,5,4,842.0,2,2.0,23.0,-8.0,23.0,23.0,1,12.185869938212655
9,4,1577,2,3,6,1,4,48.0,7841,-1,4,0,0,1,10,5,1577.0,2,2.0,17.0,-2.0,17.0,17.0,1,12.542544882151386
7,3,1474,2,1,7,1,3,65.0,8530,-1,2,0,0,1,4,4,384.0,3,2.0,27.0,-15.0,27.0,26.0,1,12.034691028774553
6,3,1671,2,1,7,1,3,77.5,13041,-2,2,0,1,0,4,4,781.0,3,2.0,27.0,-12.0,27.0,27.0,1,12.043553716032399
3,4,2034,1,1,9,0,0,105.0,16737,0,2,0,1,0,3,0,0.0,2,4.0,69.0,-54.0,69.0,69.0,1,11.77528972943772
7,2,2009,2,1,7,1,4,52.0,6240,0,2,0,1,0,2,3,989.0,1,2.0,83.0,-70.0,83.0,72.0,1,11.918390573078392
5,4,1100,1,1,5,0,0,95.0,13015,0,2,0,1,0,5,4,1100.0,2,2.0,26.0,-11.0,26.0,26.0,1,11.884489021402711
5,2,1728,2,1,8,0,0,63.0,9297,0,2,0,1,0,3,3,1728.0,1,2.0,46.0,-31.0,46.0,46.0,1,12.144197241812087
6,3,1600,2,1,7,1,3,57.0,8773,-1,2,0,1,0,4,4,916.0,3,2.0,25.0,-10.0,25.0,25.0,1,12.037653993905211
5,3,1125,1,1,5,0,0,74.0,8536,0,2,0,1,0,2,4,1125.0,1,2.0,15.0,-1.0,16.0,15.0,1,11.951180395901384
7,4,1391,2,2,5,0,0,59.0,4282,-2,3,0,1,0,6,4,1391.0,2,2.0,18.0,-5.0,18.0,18.0,1,12.185869938212655
7,4,1995,2,2,8,1,4,68.2,8740,-1,3,0,1,0,4,4,854.0,3,2.0,20.0,-5.0,20.0,20.0,1,12.299107511497363
6,4,1456,2,2,8,1,4,65.0,10237,0,3,0,1,0,4,4,728.0,3,2.0,17.0,-1.0,17.0,16.0,1,12.046138607613848
6,2,1426,1,1,6,0,0,75.0,7950,-1,2,0,0,1,2,3,690.0,3,2.0,45.0,-33.0,45.0,45.0,1,11.979799201207037
7,3,1682,2,1,7,1,4,80.0,10400,0,2,0,0,1,5,3,1304.0,1,2.0,52.0,-38.0,52.0,52.0,1,12.066810578196666
7,2,1277,1,1,5,1,1,85.0,10628,0,2,0,1,0,2,3,1277.0,1,2.0,52.0,-38.0,52.0,52.0,1,12.025749091398891
6,2,1456,2,1,7,1,3,34.0,3182,0,2,0,1,0,2,4,855.0,1,2.0,46.0,-34.0,46.0,46.0,1,11.908340237224891
5,2,2228,2,1,8,0,0,64.0,7018,0,2,0,1,0,4,0,0.0,1,2.0,43.0,-31.0,43.0,43.0,1,11.904852681283913
6,2,1217,1,1,6,1,3,75.0,10762,0,2,0,1,0,4,4,626.0,2,1.0,42.0,-30.0,42.0,42.0,1,11.695247021764184
5,3,1090,1,1,5,0,0,60.0,7024,0,2,0,1,0,2,5,1090.0,3,2.0,17.0,-2.0,17.0,16.0,1,11.964001084330445
5,1,1456,1,1,7,1,3,50.0,7585,0,2,0,1,0,2,2,810.0,1,1.0,68.0,-59.0,74.0,72.0,1,11.424094251263613
5,3,796,1,1,4,0,0,67.0,8777,0,2,0,1,0,2,2,796.0,0,0.0,44.0,-99.0,112.0,72.0,1,11.350406535472453
5,4,1214,1,1,6,0,0,70.0,9170,0,2,0,1,0,2,3,1214.0,1,2.0,57.0,-42.0,57.0,57.0,1,11.84939770159144
5,4,955,1,1,6,0,0,66.0,7742,0,2,0,1,0,2,3,955.0,1,1.0,56.0,-42.0,56.0,56.0,1,11.751942365440728
6,4,1728,2,2,7,0,0,64.0,8791,-1,3,0,1,0,6,4,864.0,2,2.0,19.0,-5.0,19.0,19.0,1,12.24288661865289
6,3,3672,3,2,7,2,4,60.0,16737,0,2,0,1,0,2,3,1836.0,1,2.0,29.0,-72.0,87.0,32.0,1,12.936033799212835
6,2,1561,2,1,6,1,4,90.0,13339,-1,2,1,0,0,5,3,1561.0,3,2.0,62.0,-50.0,62.0,62.0,1,12.170445467887022
6,3,1481,2,1,6,1,3,65.0,8125,0,2,0,1,0,4,4,702.0,3,2.0,28.0,-16.0,28.0,27.0,1,12.066810578196666
7,4,1527,1,1,6,1,4,78.0,11419,0,2,0,1,0,2,3,699.0,1,2.0,74.0,-62.0,74.0,23.0,1,11.934919875029603
7,4,1640,2,2,6,0,0,72.0,7226,-1,3,0,1,0,5,4,798.0,2,2.0,19.0,-5.0,19.0,19.0,1,12.117241431823558
5,2,1480,1,1,7,1,4,60.0,11100,0,2,0,1,0,2,3,1080.0,1,1.0,71.0,-57.0,71.0,28.0,0,11.824079893607152
7,4,1792,2,2,7,1,3,80.0,12435,0,3,0,0,1,5,4,963.0,2,2.0,21.0,-7.0,21.0,21.0,1,12.352335152508426
5,1,1148,1,1,6,0,0,57.0,6420,-1,2,0,1,0,2,5,980.0,1,1.0,70.0,-55.0,70.0,70.0,1,11.72399643505017
5,2,1393,1,1,8,0,0,59.0,16466,-1,2,0,1,0,2,3,816.0,1,1.0,67.0,-54.0,67.0,67.0,1,11.816726919301892
6,2,1044,1,1,7,1,2,65.0,6285,0,2,0,1,0,2,3,960.0,1,2.0,46.0,-32.0,46.0,46.0,1,11.801856756822442
5,2,1144,1,1,6,0,0,71.0,9204,0,2,0,1,0,2,3,1144.0,1,1.0,60.0,-46.0,59.0,59.0,1,11.728036844587175
8,4,1924,2,2,7,1,3,78.0,12011,-1,3,0,0,1,10,4,1086.0,2,2.0,24.0,-9.0,24.0,24.0,1,12.542544882151386
9,4,2599,2,2,10,1,3,105.0,14774,-1,3,0,0,1,10,4,1393.0,3,3.0,23.0,-12.0,23.0,23.0,1,12.716402146247475
8,4,2283,2,2,9,1,4,87.8,11792,-1,3,0,0,1,4,4,1008.0,3,3.0,19.0,-7.0,19.0,19.0,1,12.506177237980511
6,3,1133,1,1,5,0,0,60.0,8064,0,2,0,1,0,2,3,795.0,1,2.0,33.0,-60.0,72.0,72.0,0,11.763684183317412
6,3,1398,2,2,5,0,0,50.0,7175,0,3,0,1,0,4,4,1398.0,2,2.0,32.0,-17.0,32.0,31.0,1,12.05524975579559
5,4,810,1,1,4,0,0,72.0,10820,0,2,0,0,1,2,4,782.0,1,2.0,49.0,-36.0,51.0,50.0,1,11.77528972943772
6,4,1306,2,2,5,1,4,34.0,5381,-1,3,1,0,0,10,4,1306.0,2,2.0,17.0,-5.0,17.0,17.0,1,12.185869938212655
5,0,803,1,1,5,0,0,50.0,5000,0,2,0,1,0,1,3,720.0,1,2.0,81.0,-66.0,81.0,72.0,0,11.37366339763672
5,2,1435,1,1,6,0,0,55.0,8674,0,2,0,1,0,2,2,910.0,1,1.0,72.0,-58.0,72.0,72.0,1,11.761736763033015
6,2,2073,2,1,7,2,3,85.0,13175,0,2,1,0,0,5,4,1542.0,1,2.0,44.0,-33.0,44.0,34.0,1,12.254862809699606
6,2,1991,1,1,7,1,4,79.6,11275,-1,2,0,0,1,5,3,854.0,1,2.0,45.0,-76.0,90.0,72.0,1,12.301382825334498
